event_id,time,location_id,group_id
dqqplgyrlbtb,2013-08-15 12:00:00,1348252,1687502
dmqwlgyrlbtb,2013-08-15 13:00:00,1348252,1687502
dncnmgyrlbvb,2013-08-16 10:00:00,1348252,1687502
djqfmgyrlbvb,2013-08-16 10:30:00,1348252,1687502
dfxkcgyrlbvb,2013-08-16 11:00:00,1348252,1687502
dczsggyrlbvb,2013-08-16 12:00:00,1348252,1687502
qbwsggyrlbvb,2013-08-16 12:00:00,1348252,1687502
dqqplgyrlbvb,2013-08-16 12:00:00,1348252,1687502
dwdnlgyrlbvb,2013-08-16 12:00:00,1348252,1687502
dmqwlgyrlbvb,2013-08-16 13:00:00,1348252,1687502
dzcvlgyrlbvb,2013-08-17 01:00:00,1361493,1686920
qfwsggyrlbwb,2013-08-17 08:00:00,1348252,1687502
djqfmgyrlbwb,2013-08-17 10:30:00,1348252,1687502
qrbqlgyrlbwb,2013-08-17 10:30:00,1348252,1687502
dtmplgyrlbwb,2013-08-17 10:30:00,1348252,1687502
dvghcgyrlbwb,2013-08-17 10:30:00,1348252,1687502
dbfrlgyrlbwb,2013-08-17 10:30:00,1348252,1687502
qgknbgyrlbwb,2013-08-17 11:00:00,1348252,1687502
qlldjgyrlbjb,2013-08-17 11:00:00,1348252,1687502
dfxkcgyrlbwb,2013-08-17 11:00:00,1348252,1687502
qhlnbgyrlbwb,2013-08-17 11:00:00,1348252,1687502
dccksfyrlbwb,2013-08-17 13:00:00,1348252,1687502
qlldjgyrlbwb,2013-08-17 11:00:00,1348252,1687502
dsljjgyrlbwb,2013-08-17 11:00:00,1348252,1687502
qxjcdgyrlbwb,2013-08-17 12:00:00,1348252,1687502
dqqplgyrlbwb,2013-08-17 12:00:00,1348252,1687502
qnmnbgyrlbwb,2013-08-17 12:00:00,1348252,1687502
dwdnlgyrlbwb,2013-08-17 12:00:00,1348252,1687502
qbwsggyrlbwb,2013-08-17 12:00:00,1348252,1687502
dcnjjgyrlbwb,2013-08-17 12:00:00,1348252,1687502
dgrplgyrlbwb,2013-08-17 12:00:00,1348252,1687502
dczsggyrlbwb,2013-08-17 12:00:00,1348252,1687502
dmqwlgyrlbwb,2013-08-17 13:00:00,1348252,1687502
dpglrfyrlbwb,2013-08-17 23:00:00,846532,1687517
qzmllgyrlbwb,2013-08-18 00:00:00,1348252,1687502
dzcvlgyrlbwb,2013-08-18 01:00:00,1361493,1686920
qfwsggyrlbxb,2013-08-18 08:00:00,1348252,1687502
dncnmgyrlbxb,2013-08-18 10:00:00,1348252,1687502
dvghcgyrlbxb,2013-08-18 10:30:00,1348252,1687502
djqfmgyrlbxb,2013-08-18 10:30:00,1348252,1687502
dbfrlgyrlbxb,2013-08-18 10:30:00,1348252,1687502
qrbqlgyrlbxb,2013-08-18 10:30:00,1348252,1687502
qgknbgyrlbxb,2013-08-18 11:00:00,1348252,1687502
dfxkcgyrlbxb,2013-08-18 11:00:00,1348252,1687502
dsljjgyrlbxb,2013-08-18 11:00:00,1348252,1687502
qlldjgyrlbxb,2013-08-18 11:00:00,1348252,1687502
qhlnbgyrlbxb,2013-08-18 11:00:00,1348252,1687502
dcnjjgyrlbxb,2013-08-18 12:00:00,1348252,1687502
dwdnlgyrlbxb,2013-08-18 12:00:00,1348252,1687502
qxjcdgyrlbxb,2013-08-18 12:00:00,1348252,1687502
dgrplgyrlbxb,2013-08-18 12:00:00,1348252,1687502
qnmnbgyrlbxb,2013-08-18 12:00:00,1348252,1687502
qbwsggyrlbxb,2013-08-18 12:00:00,1348252,1687502
dqqplgyrlbxb,2013-08-18 12:00:00,1348252,1687502
dccksfyrlbxb,2013-08-18 13:00:00,1348252,1687502
dmqwlgyrlbxb,2013-08-18 13:00:00,1348252,1687502
qzjgpyrlbxb,2013-08-18 13:00:00,1348252,1687502
qzmllgyrlbxb,2013-08-19 00:00:00,1348252,1687502
dncnmgyrlbzb,2013-08-19 10:00:00,1348252,1687502
qlldjgyrlbzb,2013-08-19 11:00:00,1348252,1687502
dmqwlgyrlbzb,2013-08-19 13:00:00,1348252,1687502
dncnmgyrlbbc,2013-08-20 10:00:00,1348252,1687502
djqfmgyrlbbc,2013-08-20 10:30:00,1348252,1687502
dfxkcgyrlbbc,2013-08-20 11:00:00,1348252,1687502
qlldjgyrlbbc,2013-08-20 11:00:00,1348252,1687502
qbwsggyrlbbc,2013-08-20 12:00:00,1348252,1687502
dgrplgyrlbbc,2013-08-20 12:00:00,1348252,1687502
dqqplgyrlbbc,2013-08-20 12:00:00,1348252,1687502
dmqwlgyrlbbc,2013-08-20 13:00:00,1348252,1687502
qzjgpyrlbbc,2013-08-20 13:00:00,1348252,1687502
qzmllgyrlbbc,2013-08-21 00:00:00,1348252,1687502
dncnmgyrlbcc,2013-08-21 10:00:00,1348252,1687502
dbfrlgyrlbcc,2013-08-21 10:30:00,1348252,1687502
djqfmgyrlbcc,2013-08-21 10:30:00,1348252,1687502
qrbqlgyrlbcc,2013-08-21 10:30:00,1348252,1687502
dfxkcgyrlbcc,2013-08-21 11:00:00,1348252,1687502
qlldjgyrlbcc,2013-08-21 11:00:00,1348252,1687502
dsljjgyrlbcc,2013-08-21 11:00:00,1348252,1687502
dqqplgyrlbcc,2013-08-21 12:00:00,1348252,1687502
qbwsggyrlbcc,2013-08-21 12:00:00,1348252,1687502
dczsggyrlbcc,2013-08-21 12:00:00,1348252,1687502
dgrplgyrlbcc,2013-08-21 12:00:00,1348252,1687502
dmqwlgyrlbcc,2013-08-21 13:00:00,1348252,1687502
qzmllgyrlbcc,2013-08-22 00:00:00,1348252,1687502
dncnmgyrlbdc,2013-08-22 10:00:00,1348252,1687502
djqfmgyrlbdc,2013-08-22 10:30:00,1348252,1687502
dbfrlgyrlbdc,2013-08-22 10:30:00,1348252,1687502
qlldjgyrlbdc,2013-08-22 11:00:00,1348252,1687502
dfxkcgyrlbdc,2013-08-22 11:00:00,1348252,1687502
qbwsggyrlbdc,2013-08-22 12:00:00,1348252,1687502
dczsggyrlbdc,2013-08-22 12:00:00,1348252,1687502
dgrplgyrlbdc,2013-08-22 12:00:00,1348252,1687502
dqqplgyrlbdc,2013-08-22 12:00:00,1348252,1687502
dmqwlgyrlbdc,2013-08-22 13:00:00,1348252,1687502
qzmllgyrlbdc,2013-08-23 00:00:00,1348252,1687502
dncnmgyrlbfc,2013-08-23 10:00:00,1348252,1687502
djqfmgyrlbfc,2013-08-23 10:30:00,1348252,1687502
dfxkcgyrlbfc,2013-08-23 11:00:00,1348252,1687502
qlldjgyrlbfc,2013-08-23 11:00:00,1348252,1687502
dqqplgyrlbfc,2013-08-23 12:00:00,1348252,1687502
dczsggyrlbfc,2013-08-23 12:00:00,1348252,1687502
dgrplgyrlbfc,2013-08-23 12:00:00,1348252,1687502
qbwsggyrlbfc,2013-08-23 12:00:00,1348252,1687502
dwdnlgyrlbfc,2013-08-23 12:00:00,1348252,1687502
dmqwlgyrlbfc,2013-08-23 13:00:00,1348252,1687502
qzmllgyrlbfc,2013-08-24 00:00:00,1348252,1687502
dzcvlgyrlbfc,2013-08-24 01:00:00,1361493,1686920
qfwsggyrlbgc,2013-08-24 08:00:00,1348252,1687502
dmknbgyrlbgc,2013-08-24 10:00:00,1348252,1687502
dvhnbgyrlbgc,2013-08-24 10:00:00,1348252,1687502
qrbqlgyrlbgc,2013-08-24 10:30:00,1348252,1687502
djqfmgyrlbgc,2013-08-24 10:30:00,1348252,1687502
dbfrlgyrlbgc,2013-08-24 10:30:00,1348252,1687502
dvghcgyrlbgc,2013-08-24 10:30:00,1348252,1687502
qlldjgyrlbgc,2013-08-24 11:00:00,1348252,1687502
dsljjgyrlbgc,2013-08-24 11:00:00,1348252,1687502
qhlnbgyrlbgc,2013-08-24 11:00:00,1348252,1687502
dfxkcgyrlbgc,2013-08-24 11:00:00,1348252,1687502
qnmnbgyrlbgc,2013-08-24 12:00:00,1348252,1687502
qxjcdgyrlbgc,2013-08-24 12:00:00,1348252,1687502
qhdpmgyrlbgc,2013-08-24 12:00:00,1348252,1687502
dczsggyrlbgc,2013-08-24 12:00:00,1348252,1687502
qbwsggyrlbgc,2013-08-24 12:00:00,1348252,1687502
dqqplgyrlbgc,2013-08-24 12:00:00,1348252,1687502
dcnjjgyrlbgc,2013-08-24 12:00:00,1348252,1687502
dgrplgyrlbgc,2013-08-24 12:00:00,1348252,1687502
dwdnlgyrlbgc,2013-08-24 12:00:00,1348252,1687502
dccksfyrlbgc,2013-08-24 13:00:00,1348252,1687502
dmqwlgyrlbgc,2013-08-24 13:00:00,1348252,1687502
qzmllgyrlbgc,2013-08-25 00:00:00,1348252,1687502
dzcvlgyrlbgc,2013-08-25 01:00:00,1361493,1686920
qfwsggyrlbhc,2013-08-25 08:00:00,1348252,1687502
dncnmgyrlbhc,2013-08-25 10:00:00,1348252,1687502
dvhnbgyrlbhc,2013-08-25 10:00:00,1348252,1687502
dmknbgyrlbhc,2013-08-25 10:00:00,1348252,1687502
qsgmngyrlbhc,2013-08-25 10:00:00,10738942,1687502
dbfrlgyrlbhc,2013-08-25 10:30:00,1348252,1687502
qrbqlgyrlbhc,2013-08-25 10:30:00,1348252,1687502
djqfmgyrlbhc,2013-08-25 10:30:00,1348252,1687502
dvghcgyrlbhc,2013-08-25 10:30:00,1348252,1687502
qhlnbgyrlbhc,2013-08-25 11:00:00,1348252,1687502
dfxkcgyrlbhc,2013-08-25 11:00:00,1348252,1687502
qlldjgyrlbhc,2013-08-25 11:00:00,1348252,1687502
qxjcdgyrlbhc,2013-08-25 12:00:00,1348252,1687502
dwdnlgyrlbhc,2013-08-25 12:00:00,1348252,1687502
dgrplgyrlbhc,2013-08-25 12:00:00,1348252,1687502
qnmnbgyrlbhc,2013-08-25 12:00:00,1348252,1687502
qhdpmgyrlbhc,2013-08-25 12:00:00,1348252,1687502
dqqplgyrlbhc,2013-08-25 12:00:00,1348252,1687502
qbwsggyrlbhc,2013-08-25 12:00:00,1348252,1687502
dcnjjgyrlbhc,2013-08-25 12:00:00,1348252,1687502
dmqwlgyrlbhc,2013-08-25 13:00:00,1348252,1687502
dccksfyrlbhc,2013-08-25 13:00:00,1348252,1687502
qzjgpyrlbhc,2013-08-25 13:00:00,1348252,1687502
qwzgwfyrlbhc,2013-08-25 16:00:00,5296152,1687517
qzmllgyrlbhc,2013-08-26 00:00:00,1348252,1687502
dncnmgyrlbjc,2013-08-26 10:00:00,1348252,1687502
qlldjgyrlbjc,2013-08-26 11:00:00,1348252,1687502
qhdpmgyrlbjc,2013-08-26 12:00:00,1348252,1687502
dmqwlgyrlbjc,2013-08-26 13:00:00,1348252,1687502
dncnmgyrlbkc,2013-08-27 10:00:00,1348252,1687502
qsgmngyrlbkc,2013-08-27 10:00:00,10738942,1687502
djqfmgyrlbrb,2013-08-27 10:30:00,1348252,1687502
djqfmgyrlbkc,2013-08-27 10:30:00,1348252,1687502
dfxkcgyrlbkc,2013-08-27 11:00:00,1348252,1687502
qlldjgyrlbkc,2013-08-27 11:00:00,1348252,1687502
qbwsggyrlbkc,2013-08-27 12:00:00,1348252,1687502
dgrplgyrlbkc,2013-08-27 12:00:00,1348252,1687502
qhdpmgyrlbkc,2013-08-27 12:00:00,1348252,1687502
dqqplgyrlbkc,2013-08-27 12:00:00,1348252,1687502
dmqwlgyrlbkc,2013-08-27 13:00:00,1348252,1687502
qzjgpyrlbkc,2013-08-27 13:00:00,1348252,1687502
qzmllgyrlbkc,2013-08-28 00:00:00,1348252,1687502
qsgmngyrlblc,2013-08-28 10:00:00,10738942,1687502
dncnmgyrlblc,2013-08-28 10:00:00,1348252,1687502
dbfrlgyrlblc,2013-08-28 10:30:00,1348252,1687502
qrbqlgyrlblc,2013-08-28 10:30:00,1348252,1687502
djqfmgyrlblc,2013-08-28 10:30:00,1348252,1687502
qlldjgyrlblc,2013-08-28 11:00:00,1348252,1687502
dsljjgyrlblc,2013-08-28 11:00:00,1348252,1687502
dfxkcgyrlblc,2013-08-28 11:00:00,1348252,1687502
dqqplgyrlblc,2013-08-28 12:00:00,1348252,1687502
qbwsggyrlblc,2013-08-28 12:00:00,1348252,1687502
dczsggyrlblc,2013-08-28 12:00:00,1348252,1687502
qhdpmgyrlblc,2013-08-28 12:00:00,1348252,1687502
dgrplgyrlblc,2013-08-28 12:00:00,1348252,1687502
dmqwlgyrlblc,2013-08-28 13:00:00,1348252,1687502
qzjgpyrlblc,2013-08-28 13:00:00,1348252,1687502
dmqwlgyrlbsb,2013-08-28 13:00:00,1348252,1687502
qzmllgyrlblc,2013-08-29 00:00:00,1348252,1687502
qsgmngyrlbmc,2013-08-29 10:00:00,10738942,1687502
dncnmgyrlbmc,2013-08-29 10:00:00,1348252,1687502
djqfmgyrlbmc,2013-08-29 10:30:00,1348252,1687502
dbfrlgyrlbmc,2013-08-29 10:30:00,1348252,1687502
qlldjgyrlbmc,2013-08-29 11:00:00,1348252,1687502
dfxkcgyrlbmc,2013-08-29 11:00:00,1348252,1687502
qbwsggyrlbmc,2013-08-29 12:00:00,1348252,1687502
qhdpmgyrlbmc,2013-08-29 12:00:00,1348252,1687502
dgrplgyrlbmc,2013-08-29 12:00:00,1348252,1687502
dqqplgyrlbmc,2013-08-29 12:00:00,1348252,1687502
dczsggyrlbmc,2013-08-29 12:00:00,1348252,1687502
dmqwlgyrlbmc,2013-08-29 13:00:00,1348252,1687502
qzmllgyrlbmc,2013-08-30 00:00:00,1348252,1687502
dncnmgyrlbnc,2013-08-30 10:00:00,1348252,1687502
qsgmngyrlbnc,2013-08-30 10:00:00,10738942,1687502
djqfmgyrlbnc,2013-08-30 10:30:00,1348252,1687502
dfxkcgyrlbnc,2013-08-30 11:00:00,1348252,1687502
qlldjgyrlbnc,2013-08-30 11:00:00,1348252,1687502
dqqplgyrlbnc,2013-08-30 12:00:00,1348252,1687502
dgrplgyrlbnc,2013-08-30 12:00:00,1348252,1687502
qhdpmgyrlbnc,2013-08-30 12:00:00,1348252,1687502
qbwsggyrlbnc,2013-08-30 12:00:00,1348252,1687502
dczsggyrlbnc,2013-08-30 12:00:00,1348252,1687502
dwdnlgyrlbnc,2013-08-30 12:00:00,1348252,1687502
dmqwlgyrlbnc,2013-08-30 13:00:00,1348252,1687502
qzmllgyrlbnc,2013-08-31 00:00:00,1348252,1687502
qfwsggyrlbpc,2013-08-31 08:00:00,1348252,1687502
qsgmngyrlbpc,2013-08-31 10:00:00,10738942,1687502
dvghcgyrlbpc,2013-08-31 10:30:00,1348252,1687502
dbfrlgyrlbpc,2013-08-31 10:30:00,1348252,1687502
djqfmgyrlbpc,2013-08-31 10:30:00,1348252,1687502
qrbqlgyrlbpc,2013-08-31 10:30:00,1348252,1687502
dsljjgyrlbpc,2013-08-31 11:00:00,1348252,1687502
qgknbgyrlbpc,2013-08-31 11:00:00,1348252,1687502
qhlnbgyrlbpc,2013-08-31 11:00:00,1348252,1687502
dfxkcgyrlbpc,2013-08-31 11:00:00,1348252,1687502
qlldjgyrlbpc,2013-08-31 11:00:00,1348252,1687502
dwdnlgyrlbpc,2013-08-31 12:00:00,1348252,1687502
dgrplgyrlbpc,2013-08-31 12:00:00,1348252,1687502
qxjcdgyrlbpc,2013-08-31 12:00:00,1348252,1687502
dqqplgyrlbpc,2013-08-31 12:00:00,1348252,1687502
qbwsggyrlbpc,2013-08-31 12:00:00,1348252,1687502
dczsggyrlbpc,2013-08-31 12:00:00,1348252,1687502
dcnjjgyrlbpc,2013-08-31 12:00:00,1348252,1687502
qnmnbgyrlbpc,2013-08-31 12:00:00,1348252,1687502
qhdpmgyrlbpc,2013-08-31 12:00:00,1348252,1687502
dccksfyrlbpc,2013-08-31 13:00:00,1348252,1687502
dmqwlgyrlbpc,2013-08-31 13:00:00,1348252,1687502
qzmllgyrlbpc,2013-09-01 00:00:00,1348252,1687502
qfwsggyrmbcb,2013-09-01 08:00:00,1348252,1687502
qsgmngyrmbcb,2013-09-01 10:00:00,10738942,1687502
dncnmgyrmbcb,2013-09-01 10:00:00,1348252,1687502
qsgmngyrmbfb,2013-09-03 10:00:00,10738942,1687502
djqfmgyrmbcb,2013-09-01 10:30:00,1348252,1687502
dvghcgyrmbcb,2013-09-01 10:30:00,1348252,1687502
dbfrlgyrmbcb,2013-09-01 10:30:00,1348252,1687502
qrbqlgyrmbcb,2013-09-01 10:30:00,1348252,1687502
qgknbgyrmbcb,2013-09-01 11:00:00,1348252,1687502
dfxkcgyrmbcb,2013-09-01 11:00:00,1348252,1687502
qhlnbgyrmbcb,2013-09-01 11:00:00,1348252,1687502
qlldjgyrmbcb,2013-09-01 11:00:00,1348252,1687502
dsljjgyrmbcb,2013-09-01 11:00:00,1348252,1687502
dgrplgyrmbcb,2013-09-01 12:00:00,1348252,1687502
qnmnbgyrmbcb,2013-09-01 12:00:00,1348252,1687502
qxjcdgyrmbcb,2013-09-01 12:00:00,1348252,1687502
qhdpmgyrmbcb,2013-09-01 12:00:00,1348252,1687502
dwdnlgyrmbcb,2013-09-01 12:00:00,1348252,1687502
qbwsggyrmbcb,2013-09-01 12:00:00,1348252,1687502
dqqplgyrmbcb,2013-09-01 12:00:00,1348252,1687502
dcnjjgyrmbcb,2013-09-01 12:00:00,1348252,1687502
qzjgpyrmbcb,2013-09-01 13:00:00,1348252,1687502
dmqwlgyrmbcb,2013-09-01 13:00:00,1348252,1687502
dccksfyrmbcb,2013-09-01 13:00:00,1348252,1687502
qzmllgyrmbcb,2013-09-02 00:00:00,1348252,1687502
dncnmgyrmbdb,2013-09-02 10:00:00,1348252,1687502
qlldjgyrmbdb,2013-09-02 11:00:00,1348252,1687502
qhdpmgyrmbdb,2013-09-02 12:00:00,1348252,1687502
dmqwlgyrmbdb,2013-09-02 13:00:00,1348252,1687502
dncnmgyrmbfb,2013-09-03 10:00:00,1348252,1687502
djqfmgyrmbfb,2013-09-03 10:30:00,1348252,1687502
dfxkcgyrmbfb,2013-09-03 11:00:00,1348252,1687502
qlldjgyrmbfb,2013-09-03 11:00:00,1348252,1687502
dqqplgyrmbfb,2013-09-03 12:00:00,1348252,1687502
qhdpmgyrmbfb,2013-09-03 12:00:00,1348252,1687502
qbwsggyrmbfb,2013-09-03 12:00:00,1348252,1687502
dgrplgyrmbfb,2013-09-03 12:00:00,1348252,1687502
dmqwlgyrmbfb,2013-09-03 13:00:00,1348252,1687502
qzjgpyrmbfb,2013-09-03 13:00:00,1348252,1687502
qzmllgyrmbfb,2013-09-04 00:00:00,1348252,1687502
qsgmngyrmbgb,2013-09-04 10:00:00,10738942,1687502
dncnmgyrmbgb,2013-09-04 10:00:00,1348252,1687502
djqfmgyrmbgb,2013-09-04 10:30:00,1348252,1687502
qrbqlgyrmbgb,2013-09-04 10:30:00,1348252,1687502
dbfrlgyrmbgb,2013-09-04 10:30:00,1348252,1687502
dsljjgyrmbgb,2013-09-04 11:00:00,1348252,1687502
dfxkcgyrmbgb,2013-09-04 11:00:00,1348252,1687502
qlldjgyrmbgb,2013-09-04 11:00:00,1348252,1687502
qhdpmgyrmbgb,2013-09-04 12:00:00,1348252,1687502
dczsggyrmbgb,2013-09-04 12:00:00,1348252,1687502
dgrplgyrmbgb,2013-09-04 12:00:00,1348252,1687502
qbwsggyrmbgb,2013-09-04 12:00:00,1348252,1687502
dqqplgyrmbgb,2013-09-04 12:00:00,1348252,1687502
qzjgpyrmbgb,2013-09-04 13:00:00,1348252,1687502
dmqwlgyrmbgb,2013-09-04 13:00:00,1348252,1687502
qzmllgyrmbgb,2013-09-05 00:00:00,1348252,1687502
qsgmngyrmbhb,2013-09-05 10:00:00,10738942,1687502
dncnmgyrmbhb,2013-09-05 10:00:00,1348252,1687502
djqfmgyrmbhb,2013-09-05 10:30:00,1348252,1687502
dbfrlgyrmbhb,2013-09-05 10:30:00,1348252,1687502
qlldjgyrmbhb,2013-09-05 11:00:00,1348252,1687502
dfxkcgyrmbhb,2013-09-05 11:00:00,1348252,1687502
dgrplgyrmbhb,2013-09-05 12:00:00,1348252,1687502
qbwsggyrmbhb,2013-09-05 12:00:00,1348252,1687502
qhdpmgyrmbhb,2013-09-05 12:00:00,1348252,1687502
dqqplgyrmbhb,2013-09-05 12:00:00,1348252,1687502
dczsggyrmbhb,2013-09-05 12:00:00,1348252,1687502
dmqwlgyrmbhb,2013-09-05 13:00:00,1348252,1687502
qzmllgyrmbhb,2013-09-06 00:00:00,1348252,1687502
dncnmgyrmbjb,2013-09-06 10:00:00,1348252,1687502
qsgmngyrmbjb,2013-09-06 10:00:00,10738942,1687502
qnlfngyrmbjb,2013-09-06 10:30:00,5012472,1687502
djqfmgyrmbjb,2013-09-06 10:30:00,1348252,1687502
qlldjgyrmbjb,2013-09-06 11:00:00,1348252,1687502
dfxkcgyrmbjb,2013-09-06 11:00:00,1348252,1687502
qhdpmgyrmbjb,2013-09-06 12:00:00,1348252,1687502
dczsggyrmbjb,2013-09-06 12:00:00,1348252,1687502
dqqplgyrmbjb,2013-09-06 12:00:00,1348252,1687502
dwdnlgyrmbjb,2013-09-06 12:00:00,1348252,1687502
dgrplgyrmbjb,2013-09-06 12:00:00,1348252,1687502
qbwsggyrmbjb,2013-09-06 12:00:00,1348252,1687502
dmqwlgyrmbjb,2013-09-06 13:00:00,1348252,1687502
qzmllgyrmbjb,2013-09-07 00:00:00,1348252,1687502
qfwsggyrmbkb,2013-09-07 08:00:00,1348252,1687502
qsgmngyrmbkb,2013-09-07 10:00:00,10738942,1687502
dvhnbgyrmbkb,2013-09-07 10:00:00,1348252,1687502
qlldjgyrlbkb,2013-09-07 10:00:00,1380389,1687502
dmknbgyrmbkb,2013-09-07 10:00:00,1348252,1687502
dbfrlgyrmbkb,2013-09-07 10:30:00,1348252,1687502
qrbqlgyrmbkb,2013-09-07 10:30:00,1348252,1687502
djqfmgyrmbkb,2013-09-07 10:30:00,1348252,1687502
dvghcgyrmbkb,2013-09-07 10:30:00,1348252,1687502
dfxkcgyrmbkb,2013-09-07 11:00:00,1348252,1687502
dsljjgyrmbkb,2013-09-07 11:00:00,1348252,1687502
qlldjgyrmbkb,2013-09-07 11:00:00,1348252,1687502
qhlnbgyrmbkb,2013-09-07 11:00:00,1348252,1687502
dqqplgyrmbkb,2013-09-07 12:00:00,1348252,1687502
qhdpmgyrmbkb,2013-09-07 12:00:00,1348252,1687502
dgrplgyrmbkb,2013-09-07 12:00:00,1348252,1687502
qnmnbgyrmbkb,2013-09-07 12:00:00,1348252,1687502
dcnjjgyrmbkb,2013-09-07 12:00:00,1348252,1687502
dczsggyrmbkb,2013-09-07 12:00:00,1348252,1687502
qxjcdgyrmbkb,2013-09-07 12:00:00,1348252,1687502
qbwsggyrmbkb,2013-09-07 12:00:00,1348252,1687502
dccksfyrmbkb,2013-09-07 13:00:00,1348252,1687502
dmqwlgyrmbkb,2013-09-07 13:00:00,1348252,1687502
qzmllgyrmbkb,2013-09-08 00:00:00,1348252,1687502
qfwsggyrmblb,2013-09-08 08:00:00,1348252,1687502
dncnmgyrmblb,2013-09-08 10:00:00,1348252,1687502
dvhnbgyrmblb,2013-09-08 10:00:00,1348252,1687502
qsgmngyrmblb,2013-09-08 10:00:00,10738942,1687502
dmknbgyrmblb,2013-09-08 10:00:00,1348252,1687502
dbfrlgyrmblb,2013-09-08 10:30:00,1348252,1687502
dvghcgyrmblb,2013-09-08 10:30:00,1348252,1687502
qrbqlgyrmblb,2013-09-08 10:30:00,1348252,1687502
djqfmgyrmblb,2013-09-08 10:30:00,1348252,1687502
qlldjgyrmblb,2013-09-08 11:00:00,1348252,1687502
qhlnbgyrmblb,2013-09-08 11:00:00,1348252,1687502
dsljjgyrmblb,2013-09-08 11:00:00,1348252,1687502
dfxkcgyrmblb,2013-09-08 11:00:00,1348252,1687502
dcnjjgyrmblb,2013-09-08 12:00:00,1348252,1687502
dwdnlgyrmblb,2013-09-08 12:00:00,1348252,1687502
dqqplgyrmblb,2013-09-08 12:00:00,1348252,1687502
dgrplgyrmblb,2013-09-08 12:00:00,1348252,1687502
qnmnbgyrmblb,2013-09-08 12:00:00,1348252,1687502
qbwsggyrmblb,2013-09-08 12:00:00,1348252,1687502
qxjcdgyrmblb,2013-09-08 12:00:00,1348252,1687502
qhdpmgyrmblb,2013-09-08 12:00:00,1348252,1687502
qzjgpyrmblb,2013-09-08 13:00:00,1348252,1687502
dmqwlgyrmblb,2013-09-08 13:00:00,1348252,1687502
dccksfyrmblb,2013-09-08 13:00:00,1348252,1687502
qwzgwfyrmblb,2013-09-08 16:00:00,5296152,1687517
qzmllgyrmblb,2013-09-09 00:00:00,1348252,1687502
dncnmgyrmbmb,2013-09-09 10:00:00,1348252,1687502
qlldjgyrmbmb,2013-09-09 11:00:00,1348252,1687502
qhdpmgyrmbmb,2013-09-09 12:00:00,1348252,1687502
dmqwlgyrmbmb,2013-09-09 13:00:00,1348252,1687502
qsgmngyrmbnb,2013-09-10 10:00:00,10738942,1687502
dsljjgyrnbjb,2013-10-06 11:00:00,1348252,1687502
dncnmgyrmbnb,2013-09-10 10:00:00,1348252,1687502
djqfmgyrmbnb,2013-09-10 10:30:00,1348252,1687502
qnlfngyrmbnb,2013-09-10 10:30:00,5012472,1687502
qlldjgyrmbnb,2013-09-10 11:00:00,1348252,1687502
dfxkcgyrmbnb,2013-09-10 11:00:00,1348252,1687502
qhdpmgyrmbnb,2013-09-10 12:00:00,1348252,1687502
qbwsggyrmbnb,2013-09-10 12:00:00,1348252,1687502
dqqplgyrmbnb,2013-09-10 12:00:00,1348252,1687502
dgrplgyrmbnb,2013-09-10 12:00:00,1348252,1687502
qzjgpyrmbnb,2013-09-10 13:00:00,1348252,1687502
dmqwlgyrmbnb,2013-09-10 13:00:00,1348252,1687502
qzmllgyrmbnb,2013-09-11 00:00:00,1348252,1687502
dncnmgyrmbpb,2013-09-11 10:00:00,1348252,1687502
qsgmngyrmbpb,2013-09-11 10:00:00,10738942,1687502
qrbqlgyrmbpb,2013-09-11 10:30:00,1348252,1687502
dbfrlgyrmbpb,2013-09-11 10:30:00,1348252,1687502
dhsmqgyrmbpb,2013-09-11 10:30:00,15179022,1687502
djqfmgyrmbpb,2013-09-11 10:30:00,1348252,1687502
qlldjgyrmbpb,2013-09-11 11:00:00,1348252,1687502
dfxkcgyrmbpb,2013-09-11 11:00:00,1348252,1687502
dsljjgyrmbpb,2013-09-11 11:00:00,1348252,1687502
dczsggyrmbpb,2013-09-11 12:00:00,1348252,1687502
dqqplgyrmbpb,2013-09-11 12:00:00,1348252,1687502
qhdpmgyrmbpb,2013-09-11 12:00:00,1348252,1687502
dgrplgyrmbpb,2013-09-11 12:00:00,1348252,1687502
qbwsggyrmbpb,2013-09-11 12:00:00,1348252,1687502
qzjgpyrmbpb,2013-09-11 13:00:00,1348252,1687502
dmqwlgyrmbpb,2013-09-11 13:00:00,1348252,1687502
qzmllgyrmbpb,2013-09-12 00:00:00,1348252,1687502
dncnmgyrmbqb,2013-09-12 10:00:00,1348252,1687502
qsgmngyrmbqb,2013-09-12 10:00:00,10738942,1687502
dbfrlgyrmbqb,2013-09-12 10:30:00,1348252,1687502
djqfmgyrmbqb,2013-09-12 10:30:00,1348252,1687502
qlldjgyrmbqb,2013-09-12 11:00:00,1348252,1687502
dfxkcgyrmbqb,2013-09-12 11:00:00,1348252,1687502
dczsggyrmbqb,2013-09-12 12:00:00,1348252,1687502
qhdpmgyrmbqb,2013-09-12 12:00:00,1348252,1687502
dgrplgyrmbqb,2013-09-12 12:00:00,1348252,1687502
qbwsggyrmbqb,2013-09-12 12:00:00,1348252,1687502
dqqplgyrmbqb,2013-09-12 12:00:00,1348252,1687502
dmqwlgyrmbqb,2013-09-12 13:00:00,1348252,1687502
qnlfngyrmbrb,2013-09-13 10:30:00,5012472,1687502
dtqvcgyrmbqb,2013-09-12 14:15:00,1532922,1687228
